"Name","_wandb","w_spu_norm"
"Group: IRMv1_0_network_init","","2.0281119346618652"
"Group: IRMv1_0_network_init","","0.7772952318191528"
"Group: IRMv1_0_network_init","","0.6800447702407837"
"Group: IRMv1_0_network_init","","0.7121084332466125"
"Group: IRMv1_0_network_init","","0.9955357313156128"
"Group: IRMv1_0_network_init","","0.7775812745094299"
"Group: IRMv1_0_network_init","","0.7153663039207458"
"Group: IRMv1_0_network_init","","0.6840692758560181"
"Group: IRMv1_0_network_init","","0.757253110408783"
"Group: IRMv1_0_network_init","","0.6743457913398743"
"Group: IRMv1_0_network_init","","0.7687462568283081"
"Group: IRMv1_0_network_init","","0.691648542881012"
"Group: IRMv1_0_network_init","","0.785564124584198"
"Group: IRMv1_0_network_init","","0.6868772506713867"
"Group: IRMv1_0_network_init","","0.7810787558555603"
"Group: IRMv1_0_network_init","","0.7442407608032227"
"Group: IRMv1_0_network_init","","0.730407178401947"
"Group: IRMv1_0_network_init","","0.7546432018280029"
"Group: IRMv1_0_network_init","","0.7535086870193481"
"Group: IRMv1_0_network_init","","0.6329731941223145"
"Group: IRMv1_0_network_init","","0.7903789281845093"
"Group: IRMv1_0_network_init","","0.6937609910964966"
"Group: IRMv1_0_network_init","","0.7562966346740723"
"Group: IRMv1_0_network_init","","0.7745943069458008"
"Group: IRMv1_0_network_init","","0.7896351218223572"
"Group: IRMv1_0_network_init","","0.7451069951057434"
"Group: IRMv1_0_network_init","","3.7905547618865967"
"Group: IRMv1_0_network_init","","0.7668595910072327"
"Group: IRMv1_0_network_init","","0.7292062044143677"
"Group: IRMv1_0_network_init","","0.774218738079071"
"Group: IRMv1_0_network_init","","0.739826500415802"
"Group: IRMv1_0_network_init","","0.7347127795219421"
"Group: IRMv1_0_network_init","","2.7619986534118652"
"Group: IRMv1_0_network_init","","0.7457915544509888"
"Group: IRMv1_0_network_init","","0.7584714889526367"
"Group: IRMv1_0_network_init","","0.7731653451919556"
"Group: IRMv1_0_network_init","","0.7666958570480347"
"Group: IRMv1_0_network_init","","0.7878023982048035"
"Group: IRMv1_0_network_init","","0.7261331677436829"
"Group: IRMv1_0_network_init","","0.7864241600036621"
"Group: IRMv1_0_network_init","","2.6439003944396973"
"Group: IRMv1_0_network_init","","0.7864950895309448"
"Group: IRMv1_0_network_init","","0.7596731185913086"
"Group: IRMv1_0_network_init","","0.7851754426956177"
"Group: IRMv1_0_network_init","","0.7548792362213135"
"Group: IRMv1_0_network_init","","2.124182939529419"
"Group: IRMv1_0_network_init","","0.7553392052650452"
"Group: ERM_0_network_init","","0.7602564692497253"
"Group: ERM_0_network_init","","0.5002992153167725"
"Group: ERM_0_network_init","","0.7408103346824646"
"Group: ERM_0_network_init","","0.3999584913253784"
"Group: ERM_0_network_init","","0.7060290575027466"
"Group: ERM_0_network_init","","0.4790527820587158"
"Group: ERM_0_network_init","","0.7617626786231995"
"Group: ERM_0_network_init","","0.7570875287055969"
"Group: ERM_0_network_init","","0.7291165590286255"
"Group: ERM_0_network_init","","0.7345199584960938"
"Group: ERM_0_network_init","","0.6489156484603882"
"Group: ERM_0_network_init","","0.7066349983215332"
"Group: ERM_0_network_init","","0.7296090722084045"
"Group: ERM_0_network_init","","0.7290858030319214"
"Group: ERM_0_network_init","","0.7311272025108337"
"Group: ERM_0_network_init","","0.7617106437683105"
"Group: ERM_0_network_init","","0.7567844390869141"
"Group: ERM_0_network_init","","0.7164924144744873"
"Group: ERM_0_network_init","","0.73420250415802"
"Group: ERM_0_network_init","","0.5480557680130005"
"Group: ERM_0_network_init","","0.7435387969017029"
"Group: ERM_0_network_init","","0.7172437906265259"
"Group: ERM_0_network_init","","0.6947618722915649"
"Group: ERM_0_network_init","","0.47906267642974854"
"Group: ERM_0_network_init","","0.41012370586395264"
"Group: ERM_0_network_init","","0.6734510064125061"
"Group: ERM_0_network_init","","0.6377529501914978"
"Group: ERM_0_network_init","","0.411362498998642"
"Group: ERM_0_network_init","","0.7255207896232605"
"Group: ERM_0_network_init","","0.7443522810935974"
"Group: ERM_0_network_init","","0.4214291274547577"
"Group: ERM_0_network_init","","0.7592648863792419"
"Group: ERM_0_network_init","","0.4709249138832092"
"Group: ERM_0_network_init","","0.702811062335968"
"Group: ERM_0_network_init","","0.7393537163734436"
"Group: ERM_0_network_init","","0.42721930146217346"
"Group: ERM_0_network_init","","0.4280361533164978"
"Group: ERM_0_network_init","","0.6806566715240479"
"Group: ERM_0_network_init","","0.6069971919059753"
"Group: ERM_0_network_init","","0.578702449798584"
"Group: ERM_0_network_init","","0.42484250664711"
"Group: ERM_0_network_init","","0.7573071718215942"
"Group: ERM_0_network_init","","0.4354258477687836"
"Group: ERM_0_network_init","","0.749435305595398"
"Group: ERM_0_network_init","","0.7268921136856079"
"Group: ERM_0_network_init","","0.6018209457397461"
"Group: ERM_0_network_init","","0.7348095178604126"
"Group: ERM_0_network_init","","0.6088742017745972"
"Group: ERM_0_network_init","","0.7612679600715637"
"Group: ERM_0_network_init","","0.4840637743473053"
"Group: ERM_0_network_init","","0.7589623332023621"
"Group: ERM_0_network_init","","0.7620061635971069"
"Group: ERM_0_network_init","","0.4492901861667633"
"Group: ERM_0_network_init","","0.6309929490089417"
"Group: ERM_0_network_init","","0.7435969710350037"
"Group: ERM_0_network_init","","0.7619280815124512"
"Group: ERM_0_network_init","","0.6113138198852539"
"Group: ERM_0_network_init","","0.6187076568603516"
"Group: ERM_0_network_init","","0.6094263195991516"
"Group: ERM_0_network_init","","0.7007918357849121"
"Group: ERM_0_network_init","","0.7512227296829224"
"Group: ERM_0_network_init","","0.45826953649520874"
"Group: ERM_0_network_init","","0.5127555131912231"
"Group: ERM_0_network_init","","0.7619815468788147"
"Group: ERM_0_network_init","","0.757922887802124"
"Group: ERM_0_network_init","","0.7189100384712219"
"Group: ERM_0_network_init","","0.7609621286392212"
"Group: ERM_0_network_init","","0.47250741720199585"
"Group: ERM_0_network_init","","0.7460209727287292"
"Group: ERM_0_network_init","","0.747316300868988"
"Group: ERM_0_network_init","","0.6796519160270691"
"Group: ERM_0_network_init","","0.7606835961341858"
"Group: ERM_0_network_init","","0.6499795913696289"
"Group: ERM_0_network_init","","0.7128490805625916"
"Group: ERM_0_network_init","","0.7142564654350281"
"Group: ERM_0_network_init","","0.4340565502643585"
"Group: ERM_0_network_init","","0.7197132706642151"
"Group: ERM_0_network_init","","0.6998680233955383"
"Group: ERM_0_network_init","","0.7037554979324341"
"Group: ERM_0_network_init","","0.45351946353912354"
"Group: IGA_0_network_init","","0.2759970724582672"
"Group: IGA_0_network_init","","0.2761475741863251"
"Group: IGA_0_network_init","","0.27624472975730896"
"Group: IGA_0_network_init","","0.27550968527793884"
"Group: IGA_0_network_init","","0.27529850602149963"
"Group: IGA_0_network_init","","0.27622267603874207"
"Group: IGA_0_network_init","","0.2752723693847656"
"Group: IGA_0_network_init","","0.2761131227016449"
"Group: IGA_0_network_init","","0.2763022482395172"
"Group: IGA_0_network_init","","0.2756602466106415"
"Group: IGA_0_network_init","","0.27521663904190063"
"Group: IGA_0_network_init","","0.27567368745803833"
"Group: IGA_0_network_init","","0.27610909938812256"
"Group: IGA_0_network_init","","0.27613040804862976"
"Group: IGA_0_network_init","","0.2760299742221832"
"Group: IGA_0_network_init","","0.27565518021583557"
"Group: IGA_0_network_init","","0.27598434686660767"
"Group: IGA_0_network_init","","0.27618208527565"
"Group: IGA_0_network_init","","0.2763332724571228"
"Group: IGA_0_network_init","","0.27534499764442444"
"Group: IB-IRM_0_network_init","","0.008767219260334969"
"Group: IB-IRM_0_network_init","","0.007977563887834549"
"Group: IB-IRM_0_network_init","","0.015321440063416958"
"Group: IB-IRM_0_network_init","","0.010301146656274796"
"Group: IB-IRM_0_network_init","","0.0092257522046566"
"Group: IB-IRM_0_network_init","","0.009087339043617249"
"Group: IB-IRM_0_network_init","","0.006741584278643131"
"Group: IB-IRM_0_network_init","","0.016366029158234596"
"Group: IB-IRM_0_network_init","","0.006114879623055458"
"Group: IB-IRM_0_network_init","","0.007809868548065424"
"Group: IB-IRM_0_network_init","","0.011274115182459354"
"Group: IB-IRM_0_network_init","","0.009814579971134664"
"Group: IB-IRM_0_network_init","","0.014446085318922997"
"Group: IB-IRM_0_network_init","","0.02485383301973343"
"Group: IB-IRM_0_network_init","","0.027692480012774467"
"Group: IB-IRM_0_network_init","","0.022886423394083977"
"Group: IB-IRM_0_network_init","","0.01591680198907852"
"Group: IB-IRM_0_network_init","","0.0067099109292030334"
"Group: IB-IRM_0_network_init","","0.00832351204007864"
"Group: IB-IRM_0_network_init","","0.0146451685577631"
"Group: IRMv1_0_network_init","","0.7880063652992249"
"Group: IRMv1_0_network_init","","0.7282823920249939"
"Group: IRMv1_0_network_init","","0.7118781805038452"
"Group: IRMv1_0_network_init","","0.7449882626533508"
"Group: IRMv1_0_network_init","","0.7922176718711853"
"Group: IRMv1_0_network_init","","0.7256986498832703"
"Group: IRMv1_0_network_init","","4.3213419914245605"
"Group: IRMv1_0_network_init","","0.7124214768409729"
"Group: IRMv1_0_network_init","","0.7588343620300293"
"Group: IRMv1_0_network_init","","0.7780136466026306"
"Group: IRMv1_0_network_init","","2.932706356048584"
"Group: IRMv1_0_network_init","","0.7847880721092224"
"Group: IRMv1_0_network_init","","1.4979242086410522"
"Group: IRMv1_0_network_init","","0.6996327638626099"
"Group: IRMv1_0_network_init","","4.341209888458252"
"Group: IRMv1_0_network_init","","2.6851634979248047"
"Group: IRMv1_0_network_init","","1.313933491706848"
"Group: IRMv1_0_network_init","","0.7778675556182861"
"Group: IRMv1_0_network_init","","0.7922421097755432"
"Group: IRMv1_0_network_init","","0.6720151305198669"
"Group: ERM_0_network_init","","0.7068761587142944"
"Group: ERM_0_network_init","","0.5071811676025391"
"Group: ERM_0_network_init","","0.7516564726829529"
"Group: ERM_0_network_init","","0.7611629366874695"
"Group: ERM_0_network_init","","0.6468726992607117"
"Group: ERM_0_network_init","","0.5520753264427185"
"Group: ERM_0_network_init","","0.4941328167915344"
"Group: ERM_0_network_init","","0.7526655793190002"
"Group: ERM_0_network_init","","0.43906012177467346"
"Group: ERM_0_network_init","","0.40888500213623047"
"Group: ERM_0_network_init","","0.7299556136131287"
"Group: ERM_0_network_init","","0.7218250036239624"
"Group: ERM_0_network_init","","0.6920481324195862"
"Group: ERM_0_network_init","","0.7453967332839966"
"Group: ERM_0_network_init","","0.4860965013504028"
"Group: ERM_0_network_init","","0.7144298553466797"
"Group: ERM_0_network_init","","0.6842310428619385"
"Group: ERM_0_network_init","","0.6147101521492004"
"Group: ERM_0_network_init","","0.6758001446723938"
"Group: ERM_0_network_init","","0.4052576422691345"
"Group: IGA","","0.2743702828884125"
"Group: IGA","","0.2754456102848053"
"Group: IGA","","0.2747054398059845"
"Group: IGA","","0.2780296206474304"
"Group: IGA","","0.2739556133747101"
"Group: IGA","","0.27568677067756653"
"Group: IGA","","0.27758079767227173"
"Group: IGA","","0.27583906054496765"
"Group: IGA","","0.27475062012672424"
"Group: IGA","","0.27775734663009644"
"Group: IGA","","0.27503013610839844"
"Group: IGA","","0.27790290117263794"
"Group: IGA","","0.2766413688659668"
"Group: IGA","","0.274065762758255"
"Group: IGA","","0.27422189712524414"
"Group: IGA","","0.27384087443351746"
"Group: IGA","","0.27586477994918823"
"Group: IGA","","0.28468838334083557"
"Group: IGA","","0.2748742699623108"
"Group: IGA","","0.27711865305900574"
"Group: IGA","","0.2743297219276428"
"Group: IGA","","0.27702805399894714"
"Group: IGA","","0.2765287458896637"
"Group: IGA","","0.27670416235923767"
"Group: IGA","","0.27714723348617554"
"Group: IGA","","0.28115642070770264"
"Group: IGA","","0.2748400568962097"
"Group: IGA","","0.2765038311481476"
"Group: IGA","","0.27577686309814453"
"Group: IGA","","0.27419331669807434"
"Group: IGA","","0.2763030230998993"
"Group: IGA","","0.27568864822387695"
"Group: IGA","","0.2753537893295288"
"Group: IGA","","0.2771010100841522"
"Group: IGA","","0.2747517228126526"
"Group: IGA","","0.27660325169563293"
"Group: IGA","","0.2785470187664032"
"Group: IGA","","0.2770397961139679"
"Group: IGA","","0.2746458947658539"
"Group: IGA","","0.2745073139667511"
"Group: IGA","","0.2762707471847534"
"Group: IGA","","0.28010520339012146"
"Group: IGA","","0.2768285274505615"
"Group: IGA","","0.27501440048217773"
"Group: IGA","","0.276739239692688"
"Group: IGA","","0.2773875892162323"
"Group: IGA","","0.2742724120616913"
"Group: IGA","","0.278534471988678"
"Group: IGA","","0.276045560836792"
"Group: IGA","","0.2746198773384094"
"Group: IGA","","0.2790747880935669"
"Group: IGA","","0.27581796050071716"
"Group: IGA","","0.2763495147228241"
"Group: IGA","","0.27587029337882996"
"Group: IGA","","0.27443423867225647"
"Group: IGA","","0.2773027718067169"
"Group: IGA","","0.2744544446468353"
"Group: IGA","","0.27743643522262573"
"Group: IGA","","0.2752651274204254"
"Group: IGA","","0.2796938121318817"
"Group: IGA","","0.27370402216911316"
"Group: IGA","","0.2738244831562042"
"Group: IGA","","0.2752385437488556"
"Group: IGA","","0.2761737108230591"
"Group: IGA","","0.27416369318962097"
"Group: IGA","","0.2748442590236664"
"Group: IGA","","0.276014506816864"
"Group: IGA","","0.2750870883464813"
"Group: IGA","","0.27639567852020264"
"Group: IGA","","0.27364784479141235"
"Group: IGA","","0.27620306611061096"
"Group: IGA","","0.27444225549697876"
"Group: IGA","","0.2804790437221527"
"Group: IGA","","0.2746182978153229"
"Group: IGA","","0.2773231267929077"
"Group: IGA","","0.2762751877307892"
"Group: IGA","","0.27546921372413635"
"Group: IGA","","0.2743845582008362"
"Group: IGA","","0.27627819776535034"
"Group: IGA","","0.2791732847690582"
"Group: IGA","","0.27495086193084717"
"Group: IGA","","0.27741751074790955"
"Group: IGA","","0.27461594343185425"
"Group: IGA","","0.2763959467411041"
"Group: IGA","","0.2747708857059479"
"Group: IGA","","0.28500065207481384"
"Group: IGA","","0.2776954174041748"
"Group: IGA","","0.27479973435401917"
"Group: IGA","","0.2764008045196533"
"Group: IGA","","0.27506810426712036"
"Group: IGA","","0.2737514078617096"
"Group: IGA","","0.27373963594436646"
"Group: IGA","","0.2763747274875641"
"Group: IGA","","0.27570948004722595"
"Group: IGA","","0.2782774269580841"
"Group: IGA","","0.27883803844451904"
"Group: IGA","","0.27423232793807983"
"Group: IGA","","0.27585509419441223"
"Group: IGA","","0.27518439292907715"
"Group: IGA","","0.2746402621269226"
"Group: IB-IRM","","0.011198974214494228"
"Group: IB-IRM","","0.00983617827296257"
"Group: IB-IRM","","0.10794351249933244"
"Group: IB-IRM","","0.008404909633100033"
"Group: IB-IRM","","0.012130141258239746"
"Group: IB-IRM","","0.008802364580333233"
"Group: IB-IRM","","0.011318628676235676"
"Group: IB-IRM","","0.01145150326192379"
"Group: IB-IRM","","0.009057617746293545"
"Group: IB-IRM","","0.011791728436946867"
"Group: IB-IRM","","0.03352842852473259"
"Group: IB-IRM","","2.627446413040161"
"Group: IB-IRM","","0.11321216076612473"
"Group: IB-IRM","","0.014682083390653132"
"Group: IB-IRM","","0.014037955552339554"
"Group: IB-IRM","","0.014602398499846458"
"Group: IB-IRM","","0.017191503196954727"
"Group: IB-IRM","","0.009798290207982063"
"Group: IB-IRM","","0.014891332015395164"
"Group: IB-IRM","","0.007694306783378124"
"Group: IB-IRM","","0.01934143342077732"
"Group: IB-IRM","","0.011152273043990135"
"Group: IB-IRM","","0.00836010742932558"
"Group: IB-IRM","","0.01632370799779892"
"Group: IB-IRM","","0.013464759103953838"
"Group: IB-IRM","","0.012170474976301192"
"Group: IB-IRM","","0.011041460558772089"
"Group: IB-IRM","","0.008570781908929348"
"Group: IB-IRM","","0.01053162943571806"
"Group: IB-IRM","","0.01432946976274252"
"Group: IB-IRM","","0.007612502202391624"
"Group: IB-IRM","","0.01821833848953247"
"Group: IB-IRM","","0.007547506131231785"
"Group: IB-IRM","","0.013693809509277344"
"Group: IB-IRM","","0.009865635074675083"
"Group: IB-IRM","","0.007648774422705173"
"Group: IB-IRM","","0.007901670411229134"
"Group: IB-IRM","","0.020953422412276268"
"Group: IB-IRM","","0.0145076597109437"
"Group: IB-IRM","","0.00881235022097826"
"Group: IB-IRM","","0.007300849538296461"
"Group: IB-IRM","","0.0275325458496809"
"Group: IB-IRM","","0.00818430446088314"
"Group: IB-IRM","","0.009930446743965147"
"Group: IB-IRM","","0.09011290222406387"
"Group: IB-IRM","","0.00803899671882391"
"Group: IB-IRM","","0.01284189336001873"
"Group: IB-IRM","","0.006981216371059418"
"Group: IB-IRM","","0.010475199669599531"
"Group: IB-IRM","","0.008837557397782803"
"Group: IB-IRM","","0.010613331571221352"
"Group: IB-IRM","","0.02503135986626148"
"Group: IB-IRM","","0.012396568432450294"
"Group: IB-IRM","","0.008699574507772923"
"Group: IB-IRM","","0.01162659004330635"
"Group: IB-IRM","","0.04024248942732811"
"Group: IB-IRM","","0.008747008629143238"
"Group: IB-IRM","","0.01224964577704668"
"Group: IB-IRM","","0.021778924390673637"
"Group: IB-IRM","","0.012995398603379726"
"Group: IB-IRM","","0.0100520933046937"
"Group: IB-IRM","","0.007409167475998402"
"Group: IB-IRM","","0.008229578845202923"
"Group: IB-IRM","","0.011513068340718746"
"Group: IB-IRM","","0.02016918733716011"
"Group: IB-IRM","","0.011857970617711544"
"Group: IB-IRM","","0.010700780898332596"
"Group: IB-IRM","","0.020313944667577744"
"Group: IB-IRM","","0.01125222072005272"
"Group: IB-IRM","","0.029428629204630852"
"Group: IB-IRM","","0.010495293885469437"
"Group: IB-IRM","","0.015372241847217085"
"Group: IB-IRM","","0.008406496606767178"
"Group: IB-IRM","","0.025748517364263535"
"Group: IB-IRM","","0.008969530463218689"
"Group: IB-IRM","","0.007437934633344412"
"Group: IB-IRM","","0.016050899401307106"
"Group: IB-IRM","","0.01206635683774948"
"Group: IB-IRM","","0.017804481089115143"
"Group: IB-IRM","","0.007566018495708704"
"Group: IB-IRM","","0.00880992878228426"
"Group: IB-IRM","","0.008102020248770714"
"Group: IB-IRM","","0.015293505042791368"
"Group: IB-IRM","","0.010301144793629646"
"Group: IB-IRM","","0.009238822385668756"
"Group: IB-IRM","","0.009087258018553255"
"Group: IB-IRM","","0.010123210027813911"
"Group: IB-IRM","","0.016366060823202133"
"Group: IB-IRM","","0.007379663176834583"
"Group: IB-IRM","","0.008113146759569645"
"Group: IB-IRM","","0.011392136104404926"
"Group: IB-IRM","","0.009814580902457236"
"Group: IB-IRM","","0.014448086731135843"
"Group: IB-IRM","","0.025104643777012825"
"Group: IB-IRM","","0.027486026287078857"
"Group: IB-IRM","","0.022884652018547055"
"Group: IB-IRM","","0.01512766908854246"
"Group: IB-IRM","","0.008705858141183853"
"Group: IB-IRM","","0.00835064984858036"
"Group: IB-IRM","","0.014651100151240826"
"Group: IRMv1","","0.7210448980331421"
"Group: IRMv1","","0.7421932816505432"
"Group: IRMv1","","0.7591360211372375"
"Group: IRMv1","","0.649050772190094"
"Group: IRMv1","","2.1775145530700684"
"Group: IRMv1","","0.7591131925582886"
"Group: IRMv1","","0.7416454553604126"
"Group: IRMv1","","0.763343095779419"
"Group: IRMv1","","0.7821398377418518"
"Group: IRMv1","","0.6867031455039978"
"Group: IRMv1","","0.7838681936264038"
"Group: IRMv1","","0.7857943177223206"
"Group: IRMv1","","0.7819877862930298"
"Group: IRMv1","","0.6921316385269165"
"Group: IRMv1","","0.6895305514335632"
"Group: IRMv1","","0.7362929582595825"
"Group: IRMv1","","0.712897777557373"
"Group: IRMv1","","0.7795141935348511"
"Group: IRMv1","","0.6888198256492615"
"Group: IRMv1","","0.7802595496177673"
"Group: IRMv1","","0.7134848237037659"
"Group: IRMv1","","0.7705407738685608"
"Group: IRMv1","","0.7814470529556274"
"Group: IRMv1","","0.7612927556037903"
"Group: IRMv1","","0.6913716197013855"
"Group: IRMv1","","0.5382057428359985"
"Group: IRMv1","","0.7930482029914856"
"Group: IRMv1","","0.6503866910934448"
"Group: IRMv1","","0.7834942936897278"
"Group: IRMv1","","0.7073274254798889"
"Group: IRMv1","","0.7714548707008362"
"Group: IRMv1","","0.739311695098877"
"Group: IRMv1","","0.7518583536148071"
"Group: IRMv1","","2.028228521347046"
"Group: IRMv1","","0.7772956490516663"
"Group: IRMv1","","0.680046021938324"
"Group: IRMv1","","0.7129567861557007"
"Group: IRMv1","","0.9954509139060974"
"Group: IRMv1","","0.7712215185165405"
"Group: IRMv1","","0.7153647541999817"
"Group: IRMv1","","0.6842678189277649"
"Group: IRMv1","","0.7590654492378235"
"Group: IRMv1","","0.6743454337120056"
"Group: IRMv1","","0.7687475681304932"
"Group: IRMv1","","0.6916483044624329"
"Group: IRMv1","","0.78557288646698"
"Group: IRMv1","","0.6868780255317688"
"Group: IRMv1","","0.7810790538787842"
"Group: IRMv1","","0.7442420721054077"
"Group: IRMv1","","1.272693753242493"
"Group: IRMv1","","0.7546433806419373"
"Group: IRMv1","","0.7535082697868347"
"Group: IRMv1","","0.6329370141029358"
"Group: IRMv1","","0.7903792262077332"
"Group: IRMv1","","0.6937611699104309"
"Group: IRMv1","","0.7562967538833618"
"Group: IRMv1","","0.7745946049690247"
"Group: IRMv1","","0.789635181427002"
"Group: IRMv1","","0.7451069355010986"
"Group: IRMv1","","0.7898611426353455"
"Group: IRMv1","","2.158528089523315"
"Group: IRMv1","","0.7311848402023315"
"Group: IRMv1","","0.7739658355712891"
"Group: IRMv1","","0.7398260235786438"
"Group: IRMv1","","0.7347136735916138"
"Group: IRMv1","","2.7651519775390625"
"Group: IRMv1","","0.7457897663116455"
"Group: IRMv1","","0.7584685683250427"
"Group: IRMv1","","0.7731652855873108"
"Group: IRMv1","","0.7666944861412048"
"Group: IRMv1","","0.7878022789955139"
"Group: IRMv1","","0.7261354923248291"
"Group: IRMv1","","0.7864238023757935"
"Group: IRMv1","","3.1593847274780273"
"Group: IRMv1","","0.7869011163711548"
"Group: IRMv1","","0.7605790495872498"
"Group: IRMv1","","0.7851755619049072"
"Group: IRMv1","","0.7548812627792358"
"Group: IRMv1","","2.125594139099121"
"Group: IRMv1","","0.7555463910102844"
"Group: IRMv1","","0.7609444260597229"
"Group: IRMv1","","0.7282996773719788"
"Group: IRMv1","","0.7118830680847168"
"Group: IRMv1","","0.7449897527694702"
"Group: IRMv1","","0.7930607199668884"
"Group: IRMv1","","0.7256988883018494"
"Group: IRMv1","","0.7704927921295166"
"Group: IRMv1","","0.7124223709106445"
"Group: IRMv1","","0.7589256167411804"
"Group: IRMv1","","0.7819061279296875"
"Group: IRMv1","","0.6840780973434448"
"Group: IRMv1","","2.98604965209961"
"Group: IRMv1","","1.4941551685333252"
"Group: IRMv1","","0.6996323466300964"
"Group: IRMv1","","0.769006609916687"
"Group: IRMv1","","2.6851234436035156"
"Group: IRMv1","","1.3140431642532349"
"Group: IRMv1","","0.7778664827346802"
"Group: IRMv1","","0.804985761642456"
"Group: IRMv1","","0.6720114946365356"
"Group: ERM","","0.7602564692497253"
"Group: ERM","","0.5003007054328918"
"Group: ERM","","0.7408099174499512"
"Group: ERM","","0.39973708987236023"
"Group: ERM","","0.7060291171073914"
"Group: ERM","","0.4793818593025207"
"Group: ERM","","0.7617626190185547"
"Group: ERM","","0.7570887804031372"
"Group: ERM","","0.729112446308136"
"Group: ERM","","0.7345213294029236"
"Group: ERM","","0.6489157676696777"
"Group: ERM","","0.7066356539726257"
"Group: ERM","","0.7296095490455627"
"Group: ERM","","0.7290859818458557"
"Group: ERM","","0.7311274409294128"
"Group: ERM","","0.7617101073265076"
"Group: ERM","","0.7567846179008484"
"Group: ERM","","0.7164970636367798"
"Group: ERM","","0.7342022657394409"
"Group: ERM","","0.5480555295944214"
"Group: ERM","","0.7435387372970581"
"Group: ERM","","0.7172437906265259"
"Group: ERM","","0.6947618722915649"
"Group: ERM","","0.47906264662742615"
"Group: ERM","","0.4088232815265655"
"Group: ERM","","0.6734512448310852"
"Group: ERM","","0.6377529501914978"
"Group: ERM","","0.4102315604686737"
"Group: ERM","","0.725520670413971"
"Group: ERM","","0.7443521618843079"
"Group: ERM","","0.4210436940193176"
"Group: ERM","","0.7592650055885315"
"Group: ERM","","0.47092363238334656"
"Group: ERM","","0.702813982963562"
"Group: ERM","","0.7393542528152466"
"Group: ERM","","0.42721959948539734"
"Group: ERM","","0.4257092475891114"
"Group: ERM","","0.6806574463844299"
"Group: ERM","","0.6070294380187988"
"Group: ERM","","0.5787032842636108"
"Group: ERM","","0.4235927164554596"
"Group: ERM","","0.7573096752166748"
"Group: ERM","","0.4348531365394592"
"Group: ERM","","0.7494356632232666"
"Group: ERM","","0.7268945574760437"
"Group: ERM","","0.6017560958862305"
"Group: ERM","","0.7348080277442932"
"Group: ERM","","0.6088742613792419"
"Group: ERM","","0.7612679600715637"
"Group: ERM","","0.4884714484214782"
"Group: ERM","","0.7589625716209412"
"Group: ERM","","0.7619417309761047"
"Group: ERM","","0.4490348696708679"
"Group: ERM","","0.6309926509857178"
"Group: ERM","","0.743598222732544"
"Group: ERM","","0.7619291543960571"
"Group: ERM","","0.6113139986991882"
"Group: ERM","","0.618708074092865"
"Group: ERM","","0.6094254851341248"
"Group: ERM","","0.7007926106452942"
"Group: ERM","","0.7512232661247253"
"Group: ERM","","0.4582673311233521"
"Group: ERM","","0.5128744840621948"
"Group: ERM","","0.7619809508323669"
"Group: ERM","","0.7579244375228882"
"Group: ERM","","0.7189100384712219"
"Group: ERM","","0.7609621286392212"
"Group: ERM","","0.4725072979927063"
"Group: ERM","","0.7460209131240845"
"Group: ERM","","0.7473163604736328"
"Group: ERM","","0.6796521544456482"
"Group: ERM","","0.7606834173202515"
"Group: ERM","","0.6499791145324707"
"Group: ERM","","0.7128530144691467"
"Group: ERM","","0.7142637372016907"
"Group: ERM","","0.4328228831291199"
"Group: ERM","","0.7197132110595703"
"Group: ERM","","0.6998692750930786"
"Group: ERM","","0.7037549018859863"
"Group: ERM","","0.4535175859928131"
"Group: ERM","","0.7068775296211243"
"Group: ERM","","0.5044993162155151"
"Group: ERM","","0.7516579627990723"
"Group: ERM","","0.7611626386642456"
"Group: ERM","","0.6468724608421326"
"Group: ERM","","0.5509354472160339"
"Group: ERM","","0.49413245916366577"
"Group: ERM","","0.7526654601097107"
"Group: ERM","","0.438920259475708"
"Group: ERM","","0.409121036529541"
"Group: ERM","","0.7299556732177734"
"Group: ERM","","0.7218225598335266"
"Group: ERM","","0.6920484304428101"
"Group: ERM","","0.7453964948654175"
"Group: ERM","","0.4860511422157288"
"Group: ERM","","0.7144304513931274"
"Group: ERM","","0.6842309832572937"
"Group: ERM","","0.6147099137306213"
"Group: ERM","","0.6758000254631042"
"Group: ERM","","0.4052550494670868"
"Group: ANDMask","","6.818411293352256e-7"
"Group: ANDMask","","6.818411293352256e-7"
"Group: ANDMask","","6.818411293352256e-7"
"Group: ANDMask","","6.818411293352256e-7"
"Group: ANDMask","","6.818411293352256e-7"
"Group: IGA","","0.4237070679664612"
"Group: IGA","","0.39485540986061096"
"Group: IGA","","0.2714459300041199"
"Group: IGA","","0.38802921772003174"
"Group: IGA","","0.2976951003074646"
"Group: IB-IRM","","0.003072265535593033"
"Group: IB-IRM","","0.0067652142606675625"
"Group: IB-IRM","","0.006701674312353134"
"Group: IB-IRM","","0.0054530431516468525"
"Group: IB-IRM","","0.016567200422286987"
"Group: IRMv1","","0.5646487474441528"
"Group: IRMv1","","0.5225057005882263"
"Group: IRMv1","","0.6268080472946167"
"Group: IRMv1","","0.48280471563339233"
"Group: IRMv1","","0.590774416923523"
"Group: ERM","","0.49253198504447937"
"Group: ERM","","0.41881582140922546"
"Group: ERM","","0.5484816431999207"
"Group: ERM","","0.4224380850791931"
"Group: ERM","","0.5129119157791138"